Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Operational Risk,Component policy status,Overridden By,Created At,Origin name,Origin id,Review Status,Reviewed by,Reviewed at,Project path,Source/Type,Snippet Review status,File Match Count,License Risk,Component Status,Component Notes,Fulfillment Required,Version Notes,Critical Vulnerability Count,High Vulnerability Count,Medium Vulnerability Count,Low Vulnerability Count,Release Date,Newer Versions,Commit Activity,Commits in Past 12 Months,Contributors in Past 12 Months,Deep License Ids,Deep License Names,Deep License Families,Comments,Component origin id,Has License Conflicts,Component Link,Open Hub URL
,754f0591-bcf1-4853-abd0-a24930ebca8c,91f70cc2-0c63-46e8-a090-46ad3c57c7ae,org.eclipse.core.net,0.2,0.2,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,12/8/22,maven,com.github.veithen.cosmos.bootstrap:org.eclipse.core.net:0.2,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,3/23/18,1,,,,,,,,4b92ad0f-b897-40cf-9ee7-564630c2a01a,false,https://github.com/veithen/cosmos,
,d45802d8-0ee8-43d8-a269-5b9caba7a16d,d131ec82-85da-41af-97d5-b19e42f24097,org.eclipse.core.net,1.2.200.v20140124-2013,1.2.200.v20140124-2013,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,unknown,,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,1/24/14,0,,,,,,,,40b6f8e4-016e-46ed-a534-9278b93bf441,false,http://repository.springsource.com/maven/bundles/external/org/eclipse/osgi/org.eclipse.core.net/,
,db84ab18-e360-43c4-9a56-156b296fef50,5d727f12-03f2-4f62-885b-aa789952481a,org.eclipse.core.runtime,3.10.0.v20140318-2214,3.10.0.v20140318-2214,00000000-0010-0000-0000-000000000000,Unknown License,UNKNOWN,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.core:org.eclipse.core.runtime:3.10.0.v20140318-2214,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,HIGH,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/12/15,0,,,,,,,,8dc4445a-e7b4-4602-bf10-828d6d1781ac,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/core/org.eclipse.core.runtime/,
,7ed9b4a1-cc0d-4432-8dcb-fab1a5208f53,371d8fcd-f6f7-4bb3-ade6-2a564d306ef7,org.eclipse.ecf,3.4.0.v20141221-2352,3.4.0.v20141221-2352,00000000-0010-0000-0000-000000000000,Unknown License,UNKNOWN,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.ecf:org.eclipse.ecf:3.4.0.v20141221-2352,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,HIGH,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/12/15,0,,,,,,,,8a548704-8264-4908-bb4c-f43bb71437da,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/ecf/org.eclipse.ecf/,
,2573e61e-05b8-4646-9d15-525018693b43,13074e99-87dd-4bf3-81dd-a94f7f1552e2,org.eclipse.ecf.filetransfer,5.0.0.v20141221-2352,5.0.0.v20141221-2352,00000000-0010-0000-0000-000000000000,Unknown License,UNKNOWN,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.ecf:org.eclipse.ecf.filetransfer:5.0.0.v20141221-2352,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,HIGH,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/12/15,1,,,,,,,,8e8131f8-9120-4e59-a8ad-ffc3d1cac783,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/ecf/org.eclipse.ecf.filetransfer/,
,b1748c56-dacf-4f30-9ab7-26fa8a053aa4,8eeb819e-e81f-4c88-a448-a6d8124563bc,org.eclipse.ecf.identity,3.4.0.v20141221-2352,3.4.0.v20141221-2352,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.ecf:org.eclipse.ecf.identity:3.4.0.v20141221-2352,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/12/15,0,,,,,,,,4ec843d0-8c3e-4c14-b5e8-f220b31905f8,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/ecf/org.eclipse.ecf.identity/,
,af1b4758-1809-4b44-a18e-00c6823307aa,ee7f19fb-03ee-4778-9fdb-849c5a0edbfe,org.eclipse.ecf.provider.filetransfer,0.3,0.3,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,OK,Not In Violation,,12/8/22,maven,com.github.veithen.cosmos.bootstrap:org.eclipse.ecf.provider.filetransfer:0.3,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,4/28/18,0,,,,,,,,b3255f0d-29df-465a-9e25-06992edcea82,false,https://github.com/veithen/cosmos,
,32ab4b28-a8f3-4818-81c2-1260870c4283,a3029114-1f2c-4295-9e43-06dac9ab70e5,org.eclipse.ecf.provider.filetransfer.httpclient4,0.1,0.1,7cae335f-1193-421e-92f1-8802b4243e93,Apache License 2.0,PERMISSIVE,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,Not In Violation,,12/8/22,maven,com.github.veithen.cosmos.bootstrap:org.eclipse.ecf.provider.filetransfer.httpclient4:0.1,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,OK,UNREVIEWED,,UNREVIEWED,,0,0,0,0,3/20/18,2,,,,,,,,d48423e5-9af1-4725-8145-e2ff87aaea25,false,https://github.com/veithen/cosmos,
,4bfabd99-4540-4150-af96-74048dd84e32,6f3c3ec7-c70e-4e84-b77b-2ff6ff72a06f,org.eclipse.ecf.provider.filetransfer.httpclient4.ssl,1.1.200,1.1.200,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.eclipse.ecf:org.eclipse.ecf.provider.filetransfer.httpclient4.ssl:1.1.200,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,6/15/20,0,,,,,,,,3e1e5b85-a3bb-41ab-8b9f-2f044efe9fb6,false,https://www.eclipse.org/ecf/providers/bundles/org.eclipse.ecf.provider.filetransfer.httpclient4.ssl/,
,cc28efd5-1edf-4207-9d91-bf9033d6e2cf,d4c3457a-f8ed-448a-b375-b482c19e3b6d,org.eclipse.ecf.provider.filetransfer.ssl,1.0.0.v20110313-1843,1.0.0.v20110313-1843,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,MEDIUM,In Violation,,12/8/22,maven,org.eclipse.osgi:org.eclipse.ecf.provider.filetransfer.ssl:1.0.0.v20110313-1843,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/17/11,2,,,,,,,,b97032b5-1fff-4b80-9d49-b40c0759c5b0,false,http://repository.springsource.com/maven/bundles/external/org/eclipse/osgi/org.eclipse.ecf.provider.filetransfer.ssl/,
,70400754-b626-47cb-91c5-17a36b57e77a,c7b46ca1-fcc1-4dcb-95c6-301e7c4e8970,org.eclipse.emf.ecore.xmi,2.10.1,2.10.1,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,maven,org.eclipse.emf:org.eclipse.emf.ecore.xmi:2.10.1,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/2/14,13,,,,,,,,20078613-ceb3-41f5-8407-1c00d43cef8b,false,https://mvnrepository.com/artifact/org.eclipse.emf/org.eclipse.emf.ecore.xmi,
,c8f5d51b-6c0b-4fd5-93d6-6caedcc93252,8ce3fd4a-334c-4b51-8f5b-6db2b3ba7af3,org.eclipse.equinox.common,3.6.200.v20130402-1505,3.6.200.v20130402-1505,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,HIGH,In Violation,,12/8/22,maven,org.eclipse.birt.runtime:org.eclipse.equinox.common:3.6.200.v20130402-1505,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,7/10/13,20,,,,,,,,0ebf8ded-cfe6-4264-a312-eaedc4aff453,false,http://www.eclipse.org,
,cf77290c-5574-49f2-9f37-59c509c5662a,8ee132cf-6c8f-4129-9fd1-07155f6d685a,org.eclipse.equinox.concurrent,1.1.0.v20130327-1442,1.1.0.v20130327-1442,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.equinox:org.eclipse.equinox.concurrent:1.1.0.v20130327-1442,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/7/15,0,,,,,,,,e1bdcf7a-bb5f-481f-9b55-6a97434e6ae3,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/equinox/org.eclipse.equinox.concurrent/,
,9ad4fd52-800a-4993-b8f5-576ccbc1d9e8,a0aa9f70-74e8-41ce-b586-d61b54166faa,org.eclipse.equinox.console,1.1.0.v20140131-1639,1.1.0.v20140131-1639,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.equinox:org.eclipse.equinox.console:1.1.0.v20140131-1639,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/12/15,1,,,,,,,,1211e877-39a8-4cd6-9b4c-9b26f8186d04,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/equinox/org.eclipse.equinox.console/,
,9fea4fac-70ea-4223-a0ed-04f35f84203e,010664fb-d8a8-473b-969f-990331183885,org.eclipse.equinox.ds,1.4.200.v20131126-2331,1.4.200.v20131126-2331,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.equinox:org.eclipse.equinox.ds:1.4.200.v20131126-2331,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/12/15,1,,,,,,,,0e164696-fafb-44a6-b2ad-4d1529fc4264,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/equinox/org.eclipse.equinox.ds/,
,13d454b3-2b03-428e-95f6-967e98792f32,03d289b5-7f19-423a-9211-85d61e52e1a2,org.eclipse.equinox.frameworkadmin,2.0.100.v20131209-2144,2.0.100.v20131209-2144,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.equinox:org.eclipse.equinox.frameworkadmin:2.0.100.v20131209-2144,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/12/15,1,,,,,,,,256a4404-8080-49bb-9bd5-df2f923a1a6c,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/equinox/org.eclipse.equinox.frameworkadmin/,
,f0250c67-4c71-4e19-8481-804cf06689d5,8ab0ca3b-ca11-477e-a037-2ababd311007,org.eclipse.equinox.frameworkadmin.equinox,1.0.500.v20131211-1531,1.0.500.v20131211-1531,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.equinox:org.eclipse.equinox.frameworkadmin.equinox:1.0.500.v20131211-1531,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/12/15,1,,,,,,,,bfdfe023-0343-401b-b53e-74ab4d74d2b0,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/equinox/org.eclipse.equinox.frameworkadmin.equinox/,
,d5934209-9cec-41f8-aa6a-900209180e64,f0eff170-c65c-4ebc-9ffa-9db9ed9146d4,org.eclipse.equinox.http.servlet,1.1.400.v20130418-1354,1.1.400.v20130418-1354,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.eclipse.equinox:org.eclipse.equinox.http.servlet:1.1.400.v20130418-1354,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/27/13,0,,,,,,,,cdb5a237-9743-4e83-8440-8e8910add151,false,,
,e3e20317-484e-4c8c-b417-8a63857e3c8c,8ca98385-31d7-4f08-8f97-e576f1df6f24,org.eclipse.equinox.http.servlet,1.1.500.v20140318-1755,1.1.500.v20140318-1755,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.equinox:org.eclipse.equinox.http.servlet:1.1.500.v20140318-1755,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/16/15,0,,,,,,,,4caffee3-4ada-412e-8b0c-d2302a3b299b,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/equinox/org.eclipse.equinox.http.servlet/,
,ef9f57ba-69c6-4515-b31a-e72879280b17,e92bd93e-fbb8-40fe-88d9-fdd5adb8528d,org.eclipse.equinox.jsp.jasper,1.0.400.v20130327-1442,1.0.400.v20130327-1442,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.eclipse.equinox:org.eclipse.equinox.jsp.jasper:1.0.400.v20130327-1442,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/27/13,0,,,,,,,,51342036-5fa1-4330-84c2-b6e4e2ee3fb9,false,,
,6e3f0356-ad60-48ca-b10d-ececa16f895f,2d522771-c53b-4930-8ccb-01a0b2e62c6a,org.eclipse.equinox.jsp.jasper.registry,1.0.200.v20100503,1.0.200.v20100503,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.kermeta.eclipse:org.eclipse.equinox.jsp.jasper.registry:1.0.200.v20100503,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,4/19/11,0,,,,,,,,92283b58-7429-4f1f-8282-b50cbe383f1a,false,http://maven.irisa.fr/artifactory/list/kermeta-public-release/org/kermeta/eclipse/org.eclipse.equinox.jsp.jasper.registry/,
,a87893a8-4004-4811-a11d-5073d7477dd9,c05d7c8f-9437-491d-a080-af155cf3c140,org.eclipse.equinox.launcher,1.3.0.v20140415-2008,1.3.0.v20140415-2008,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.equinox:org.eclipse.equinox.launcher:1.3.0.v20140415-2008,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/12/15,1,,,,,,,,aaf50952-2016-43d0-a9fe-8da7e1dcf482,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/equinox/org.eclipse.equinox.launcher/,
,d1d90180-1809-4a9e-be0f-c87c4577ee96,effff614-f093-484d-892c-b298180504cb,org.eclipse.equinox.p2.artifact.repository,1.1.300.v20131211-1531,1.1.300.v20131211-1531,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.equinox:org.eclipse.equinox.p2.artifact.repository:1.1.300.v20131211-1531,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/16/15,0,,,,,,,,788da986-9730-4fd5-8da1-f8d1142dd690,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/equinox/org.eclipse.equinox.p2.artifact.repository/,
,180f9ea0-8102-4569-964e-a3d91f719232,6794d487-0bf8-4d1c-9254-71784deb686b,org.eclipse.equinox.p2.console,1.0.300.v20131113-1212,1.0.300.v20131113-1212,00000000-0010-0000-0000-000000000000,Unknown License,UNKNOWN,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.equinox:org.eclipse.equinox.p2.console:1.0.300.v20131113-1212,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,HIGH,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/16/15,0,,,,,,,,5a718fef-7c60-4d1d-a194-623d137f70d5,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/equinox/org.eclipse.equinox.p2.console/,
,ea37b323-20d9-48a7-92c8-c5029cb64683,798f677b-20a2-4298-8647-3533f4153503,org.eclipse.equinox.p2.core,2.3.0.v20131211-1531,2.3.0.v20131211-1531,00000000-0010-0000-0000-000000000000,Unknown License,UNKNOWN,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.equinox:org.eclipse.equinox.p2.core:2.3.0.v20131211-1531,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,HIGH,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/16/15,0,,,,,,,,fdbe2c8a-aa3f-438d-ad3b-0bd339cc2699,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/equinox/org.eclipse.equinox.p2.core/,
,bc6f2c64-a9d0-4785-a78f-8d857ba6e4d7,981b546a-574e-4b71-b3e9-3f97d5d26eb1,org.eclipse.equinox.p2.director,2.3.100.v20140224-1921,2.3.100.v20140224-1921,00000000-0010-0000-0000-000000000000,Unknown License,UNKNOWN,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.equinox:org.eclipse.equinox.p2.director:2.3.100.v20140224-1921,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,HIGH,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/16/15,0,,,,,,,,7e273234-f325-4a3e-81d8-170c5e9a6d21,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/equinox/org.eclipse.equinox.p2.director/,
,8d44c6ee-b3b7-40d4-881e-cda6c9af4dd2,f3549b80-96d4-4885-9965-3411523e76d1,org.eclipse.equinox.p2.director.app,1.0.300.v20130819-1621,1.0.300.v20130819-1621,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.eclipse.equinox:org.eclipse.equinox.p2.director.app:1.0.300.v20130819-1621,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/28/13,0,,,,,,,,6d2fc0fe-fe62-464e-b6cb-7f10128802c5,false,,
,d12f405e-3679-4ca9-b041-854928e65044,f530ba20-47f2-40ab-9abb-8a8e533812b8,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20130327-2119,1.0.300.v20130327-2119,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Files Added/Deleted,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.eclipse.equinox:org.eclipse.equinox.p2.directorywatcher:1.0.300.v20130327-2119,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,2,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,11/28/13,0,,,,,,,,c50036d8-473e-420d-870e-e878f72f914d,false,,
,951e147a-2d51-49dd-b09f-7d909233838f,8d20e326-a58b-4c70-a4c9-479f7e30d0cb,org.eclipse.equinox.p2.directorywatcher,1.1.0.v20131211-1531,1.1.0.v20131211-1531,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.equinox:org.eclipse.equinox.p2.directorywatcher:1.1.0.v20131211-1531,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/16/15,0,,,,,,,,8b64c6ed-dfc7-403c-a708-3a9eb8802e3c,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/equinox/org.eclipse.equinox.p2.directorywatcher/,
,a3424193-ea76-4240-9247-e47c2c46772d,c7206a6d-168b-47af-8676-f6fbd2a7be57,org.eclipse.equinox.p2.engine,2.3.0.v20140506-1720,2.3.0.v20140506-1720,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.equinox:org.eclipse.equinox.p2.engine:2.3.0.v20140506-1720,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,5/5/16,0,,,,,,,,a55c811a-b56c-41e8-acdb-632718b52899,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/equinox/org.eclipse.equinox.p2.engine/,
,56c698df-a61c-4bf4-be92-64ac7d437160,f0c807e3-397e-4447-b04c-807d09a2d795,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20131119-0908,1.2.100.v20131119-0908,00000000-0010-0000-0000-000000000000,Unknown License,UNKNOWN,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.equinox:org.eclipse.equinox.p2.extensionlocation:1.2.100.v20131119-0908,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,HIGH,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/16/15,0,,,,,,,,ad606033-2b93-41b2-b10b-da0af7f8d4dd,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/equinox/org.eclipse.equinox.p2.extensionlocation/,
,3c817f97-67d7-4e46-8c87-2ce12309dd80,a8562d3f-de22-4be1-b30d-45a5236bb359,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20131115-1210,1.0.200.v20131115-1210,d676a5c4-0bd9-4453-8c22-2ece2c2a00d7,Eclipse Public License 1.0,WEAK_RECIPROCAL,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.equinox:org.eclipse.equinox.p2.garbagecollector:1.0.200.v20131115-1210,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,MEDIUM,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/16/15,0,,,,,,,,b1e79449-0a62-4bb0-8599-c9f66c048e9d,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/equinox/org.eclipse.equinox.p2.garbagecollector/,
,065854ee-8744-40e2-a9ba-25b1a70ca001,e27ffc58-2a82-4289-af22-89bc4f0b682e,org.eclipse.equinox.p2.jarprocessor,1.0.300.v20131211-1531,1.0.300.v20131211-1531,00000000-0010-0000-0000-000000000000,Unknown License,UNKNOWN,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.equinox:org.eclipse.equinox.p2.jarprocessor:1.0.300.v20131211-1531,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,HIGH,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/16/15,0,,,,,,,,490d837d-3f33-4a8a-8860-eceb85f7e97a,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/equinox/org.eclipse.equinox.p2.jarprocessor/,
,8a898f7f-d45e-44bb-b5e7-997f422f39ae,29c0fc5c-8b89-4ff8-aff9-14d6bec499b0,org.eclipse.equinox.p2.metadata,2.2.0.v20131211-1531,2.2.0.v20131211-1531,00000000-0010-0000-0000-000000000000,Unknown License,UNKNOWN,Exact,,DYNAMICALLY_LINKED,true,OK,In Violation,,12/8/22,maven,org.wso2.eclipse.equinox:org.eclipse.equinox.p2.metadata:2.2.0.v20131211-1531,NOT_REVIEWED,,,ORACLE-JAVA-192 1.0,KB_COMPONENT,,1,HIGH,UNREVIEWED,,UNREVIEWED,,0,0,0,0,10/16/15,0,,,,,,,,e8474147-143a-4df2-853e-c59ac2376ddb,false,https://maven.wso2.org/nexus/content/repositories/public/org/wso2/eclipse/equinox/org.eclipse.equinox.p2.metadata/,
